纬度,经度,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,污染程度,日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
34.662251,109.226196,32,65,158,60.0,19.0,28.0,152.0,4,2013/3/14,1,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.209648,108.977669,66,87,122,81.0,20.0,24.0,143.0,3,2013/3/14,0,16.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.209648,108.977669,66,87,122,81.0,20.0,24.0,143.0,3,2013/3/14,1,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.354256,109.011482,44,73,127,70.0,25.0,31.0,170.0,4,2013/3/14,0,16.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.354256,109.011482,44,73,127,70.0,25.0,31.0,170.0,4,2013/3/14,1,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.382896,108.88327,37,30,102,48.0,24.0,33.0,147.0,3,2013/3/14,0,16.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.382896,108.88327,37,30,102,48.0,24.0,33.0,147.0,3,2013/3/14,1,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.259781,108.856987,67,75,149,62.0,26.0,34.0,229.0,6,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.259781,108.856987,67,75,149,62.0,26.0,34.0,229.0,6,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.261593,108.98996,40,70,156,70.0,25.0,32.0,210.0,6,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.261593,108.98996,40,70,156,70.0,25.0,32.0,210.0,6,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.279709,109.07048,58,104,164,60.0,22.0,26.0,192.0,4,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.279709,109.07048,58,104,164,60.0,22.0,26.0,192.0,4,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.22282,108.947144,86,95,190,89.0,15.0,19.0,219.0,6,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.22282,108.947144,86,95,190,89.0,15.0,19.0,219.0,6,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.26955,108.95903,41,82,171,74.0,27.0,31.0,213.0,6,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.26955,108.95903,41,82,171,74.0,27.0,31.0,213.0,6,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.233376,108.9049,80,113,176,53.0,19.0,23.0,248.0,6,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.233376,108.9049,80,113,176,53.0,19.0,23.0,248.0,6,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.158932,108.90696,56,50,187,46.0,21.0,27.0,256.0,6,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.158932,108.90696,56,50,187,46.0,21.0,27.0,256.0,6,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.662251,109.226196,42,64,155,63.0,18.0,26.0,189.0,4,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.662251,109.226196,42,64,155,63.0,18.0,26.0,189.0,4,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.366699,109.214211,55,75,133,37.0,26.0,32.0,224.0,6,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.366699,109.214211,55,75,133,37.0,26.0,32.0,224.0,6,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.209648,108.977669,84,112,153,98.0,42.0,50.0,193.0,4,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.209648,108.977669,84,112,153,98.0,42.0,50.0,193.0,4,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.354256,109.011482,47,94,156,42.0,32.0,41.0,220.0,6,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.354256,109.011482,47,94,156,42.0,32.0,41.0,220.0,6,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.382896,108.88327,49,40,109,62.0,31.0,42.0,180.0,4,2013/3/15,0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.382896,108.88327,49,40,109,62.0,31.0,42.0,180.0,4,2013/3/15,1,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.259781,108.856987,66,64,166,75.0,15.0,18.0,280.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.259781,108.856987,66,64,166,75.0,15.0,18.0,280.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.261593,108.98996,45,93,171,75.0,16.0,17.0,256.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.261593,108.98996,45,93,171,75.0,16.0,17.0,256.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.279709,109.07048,51,105,161,66.0,10.0,12.0,198.0,4,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.279709,109.07048,51,105,161,66.0,10.0,12.0,198.0,4,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.22282,108.947144,62,94,219,100.0,10.0,14.0,256.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.22282,108.947144,62,94,219,100.0,10.0,14.0,256.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.26955,108.95903,38,92,198,81.0,11.0,15.0,273.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.26955,108.95903,38,92,198,81.0,11.0,15.0,273.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.233376,108.9049,62,112,193,96.0,12.0,15.0,280.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.233376,108.9049,62,112,193,96.0,12.0,15.0,280.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.158932,108.90696,39,54,176,43.0,4.0,3.0,286.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.158932,108.90696,39,54,176,43.0,4.0,3.0,286.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.662251,109.226196,44,62,198,70.0,14.0,21.0,239.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.662251,109.226196,44,62,198,70.0,14.0,21.0,239.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.366699,109.214211,60,46,156,35.0,14.0,17.0,223.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.366699,109.214211,60,46,156,35.0,14.0,17.0,223.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.209648,108.977669,59,106,154,103.0,35.0,42.0,216.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.209648,108.977669,59,106,154,103.0,35.0,42.0,216.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.354256,109.011482,57,104,186,51.0,15.0,17.0,269.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.354256,109.011482,57,104,186,51.0,15.0,17.0,269.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.382896,108.88327,53,49,157,62.0,18.0,26.0,247.0,6,2013/3/16,0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.382896,108.88327,53,49,157,62.0,18.0,26.0,247.0,6,2013/3/16,1,9.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34.259781,108.856987,63,107,139,64.0,45.0,65.0,158.0,4,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.259781,108.856987,63,107,139,64.0,45.0,65.0,158.0,4,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,44,89,137,68.0,37.0,47.0,147.0,3,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.261593,108.98996,44,89,137,68.0,37.0,47.0,147.0,3,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.279709,109.07048,40,99,158,67.0,29.0,37.0,138.0,4,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.279709,109.07048,40,99,158,67.0,29.0,37.0,138.0,4,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,51,69,141,90.0,32.0,44.0,143.0,3,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.22282,108.947144,51,69,141,90.0,32.0,44.0,143.0,3,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,34,73,148,80.0,37.0,48.0,170.0,4,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.26955,108.95903,34,73,148,80.0,37.0,48.0,170.0,4,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,47,89,149,74.0,39.0,57.0,159.0,4,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.233376,108.9049,47,89,149,74.0,39.0,57.0,159.0,4,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,38,38,136,20.0,34.0,50.0,143.0,3,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.158932,108.90696,38,38,136,20.0,34.0,50.0,143.0,3,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,29,61,157,65.0,20.0,25.0,182.0,4,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.662251,109.226196,29,61,157,65.0,20.0,25.0,182.0,4,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,54,74,126,18.0,37.0,55.0,119.0,3,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.366699,109.214211,54,74,126,18.0,37.0,55.0,119.0,3,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.209648,108.977669,43,84,120,102.0,39.0,49.0,128.0,3,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.209648,108.977669,43,84,120,102.0,39.0,49.0,128.0,3,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,56,92,162,48.0,44.0,64.0,172.0,4,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.354256,109.011482,56,92,162,48.0,44.0,64.0,172.0,4,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,53,47,148,55.0,32.0,43.0,192.0,4,2013/3/17,0,21.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.382896,108.88327,53,47,148,55.0,32.0,43.0,192.0,4,2013/3/17,1,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,55,99,153,70.0,35.0,42.0,108.0,4,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,55,99,153,70.0,35.0,42.0,108.0,4,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,31,97,165,47.0,28.0,28.0,85.0,4,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,31,97,165,47.0,28.0,28.0,85.0,4,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.279709,109.07048,36,106,152,53.0,25.0,25.0,124.0,4,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.279709,109.07048,36,106,152,53.0,25.0,25.0,124.0,4,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,40,102,138,100.0,27.0,30.0,83.0,3,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,40,102,138,100.0,27.0,30.0,83.0,3,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,34,101,188,97.0,29.0,31.0,93.0,4,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,34,101,188,97.0,29.0,31.0,93.0,4,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,40,103,150,41.0,31.0,38.0,85.0,3,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,40,103,150,41.0,31.0,38.0,85.0,3,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,53,117,169,63.0,34.0,39.0,89.0,4,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,53,117,169,63.0,34.0,39.0,89.0,4,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,25,42,159,30.0,31.0,39.0,83.0,4,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,25,42,159,30.0,31.0,39.0,83.0,4,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,35,65,152,59.0,13.0,16.0,89.0,4,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,35,65,152,59.0,13.0,16.0,89.0,4,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,40,71,140,16.0,34.0,47.0,62.0,3,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,40,71,140,16.0,34.0,47.0,62.0,3,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,31,106,167,40.0,37.0,41.0,89.0,4,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,31,106,167,40.0,37.0,41.0,89.0,4,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,61,59,263,70.0,26.0,32.0,150.0,6,2013/3/18,0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,61,59,263,70.0,26.0,32.0,150.0,6,2013/3/18,1,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,57,105,175,98.0,32.0,34.0,163.0,4,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,57,105,175,98.0,32.0,34.0,163.0,4,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,31,102,160,38.0,26.0,25.0,114.0,4,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,31,102,160,38.0,26.0,25.0,114.0,4,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.279709,109.07048,42,111,178,35.0,24.0,25.0,159.0,4,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.279709,109.07048,42,111,178,35.0,24.0,25.0,159.0,4,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,37,104,166,103.0,25.0,28.0,110.0,4,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,37,104,166,103.0,25.0,28.0,110.0,4,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,35,107,236,105.0,25.0,23.0,142.0,6,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,35,107,236,105.0,25.0,23.0,142.0,6,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,47,105,176,51.0,28.0,31.0,143.0,4,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,47,105,176,51.0,28.0,31.0,143.0,4,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,63,90,302,62.0,24.0,29.0,209.0,7,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,63,90,302,62.0,24.0,29.0,209.0,7,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,31,45,174,31.0,30.0,20.0,103.0,4,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,31,45,174,31.0,30.0,20.0,103.0,4,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,51,104,179,67.0,11.0,14.0,125.0,4,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,51,104,179,67.0,11.0,14.0,125.0,4,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,52,92,138,43.0,33.0,46.0,88.0,3,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,52,92,138,43.0,33.0,46.0,88.0,3,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,34,115,186,48.0,30.0,30.0,128.0,4,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,34,115,186,48.0,30.0,30.0,128.0,4,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,67,75,272,94.0,23.0,24.0,212.0,6,2013/3/19,0,27.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,67,75,272,94.0,23.0,24.0,212.0,6,2013/3/19,1,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,42,53,148,59.0,32.0,44.0,114.0,3,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.259781,108.856987,42,53,148,59.0,32.0,44.0,114.0,3,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.261593,108.98996,32,70,153,25.0,31.0,43.0,108.0,4,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.261593,108.98996,32,70,153,25.0,31.0,43.0,108.0,4,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.279709,109.07048,43,99,171,24.0,27.0,35.0,143.0,4,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.279709,109.07048,43,99,171,24.0,27.0,35.0,143.0,4,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.22282,108.947144,43,74,135,79.0,23.0,32.0,78.0,3,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.22282,108.947144,43,74,135,79.0,23.0,32.0,78.0,3,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.26955,108.95903,28,77,226,73.0,27.0,35.0,109.0,6,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.26955,108.95903,28,77,226,73.0,27.0,35.0,109.0,6,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.233376,108.9049,42,92,149,30.0,28.0,38.0,93.0,3,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.233376,108.9049,42,92,149,30.0,28.0,38.0,93.0,3,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.35886,108.929192,69,110,182,66.0,34.0,47.0,98.0,4,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.35886,108.929192,69,110,182,66.0,34.0,47.0,98.0,4,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.158932,108.90696,35,43,175,47.0,24.0,32.0,97.0,4,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.158932,108.90696,35,43,175,47.0,24.0,32.0,97.0,4,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.662251,109.226196,35,70,162,66.0,15.0,20.0,129.0,4,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.662251,109.226196,35,70,162,66.0,15.0,20.0,129.0,4,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.366699,109.214211,40,68,126,47.0,29.0,38.0,89.0,3,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.366699,109.214211,40,68,126,47.0,29.0,38.0,89.0,3,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.209648,108.977669,36,93,126,40.0,30.0,36.0,107.0,3,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.209648,108.977669,36,93,126,40.0,30.0,36.0,107.0,3,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.354256,109.011482,41,89,170,41.0,30.0,36.0,113.0,4,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.354256,109.011482,41,89,170,41.0,30.0,36.0,113.0,4,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.382896,108.88327,50,43,168,80.0,29.0,40.0,140.0,4,2013/3/20,0,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.382896,108.88327,50,43,168,80.0,29.0,40.0,140.0,4,2013/3/20,1,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.259781,108.856987,52,70,136,71.0,23.0,28.0,173.0,4,2013/3/21,0,22.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.259781,108.856987,52,70,136,71.0,23.0,28.0,173.0,4,2013/3/21,1,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.261593,108.98996,28,88,151,31.0,16.0,18.0,170.0,4,2013/3/21,0,22.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.261593,108.98996,28,88,151,31.0,16.0,18.0,170.0,4,2013/3/21,1,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.279709,109.07048,48,107,187,33.0,14.0,16.0,172.0,4,2013/3/21,0,22.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.279709,109.07048,48,107,187,33.0,14.0,16.0,172.0,4,2013/3/21,1,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.22282,108.947144,50,82,166,86.0,16.0,22.0,143.0,4,2013/3/21,0,22.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.22282,108.947144,50,82,166,86.0,16.0,22.0,143.0,4,2013/3/21,1,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.26955,108.95903,29,92,185,81.0,15.0,18.0,173.0,4,2013/3/21,0,22.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.26955,108.95903,29,92,185,81.0,15.0,18.0,173.0,4,2013/3/21,1,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.233376,108.9049,49,104,159,72.0,20.0,25.0,168.0,4,2013/3/21,0,22.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.233376,108.9049,49,104,159,72.0,20.0,25.0,168.0,4,2013/3/21,1,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.35886,108.929192,66,105,131,71.0,22.0,32.0,120.0,3,2013/3/21,0,22.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.35886,108.929192,66,105,131,71.0,22.0,32.0,120.0,3,2013/3/21,1,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
