纬度,经度,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,污染程度,日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
34.158932,108.90696,78,47,107,,,,,2,2012/1/29,0,4,8,1,0,0,0,1,0,0,0
34.158932,108.90696,78,47,107,,,,,2,2012/1/29,1,-2,8,1,0,1,0,0,0,0,0
34.662251,109.226196,82,52,111,,,,,2,2012/1/29,0,4,8,1,0,0,0,1,0,0,0
34.662251,109.226196,82,52,111,,,,,2,2012/1/29,1,-2,8,1,0,1,0,0,0,0,0
34.366699,109.214211,83,44,106,,,,,2,2012/1/29,0,4,8,1,0,0,0,1,0,0,0
34.366699,109.214211,83,44,106,,,,,2,2012/1/29,1,-2,8,1,0,1,0,0,0,0,0
34.209648,108.977669,77,49,103,,,,,2,2012/1/29,0,4,8,1,0,0,0,1,0,0,0
34.209648,108.977669,77,49,103,,,,,2,2012/1/29,1,-2,8,1,0,1,0,0,0,0,0
34.354256,109.011482,67,39,111,,,,,2,2012/1/29,0,4,8,1,0,0,0,1,0,0,0
34.354256,109.011482,67,39,111,,,,,2,2012/1/29,1,-2,8,1,0,1,0,0,0,0,0
34.382896,108.88327,73,54,106,,,,,2,2012/1/29,0,4,8,1,0,0,0,1,0,0,0
34.382896,108.88327,73,54,106,,,,,2,2012/1/29,1,-2,8,1,0,1,0,0,0,0,0
34.259781,108.856987,94,80,130,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.259781,108.856987,94,80,130,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.261593,108.98996,92,54,122,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.261593,108.98996,92,54,122,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.279709,109.07048,73,62,122,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.279709,109.07048,73,62,122,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.22282,108.947144,80,82,114,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.22282,108.947144,80,82,114,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.26955,108.95903,69,62,107,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.26955,108.95903,69,62,107,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.233376,108.9049,89,60,114,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.233376,108.9049,89,60,114,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.35886,108.929192,79,46,118,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.35886,108.929192,79,46,118,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.158932,108.90696,87,55,112,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.158932,108.90696,87,55,112,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.662251,109.226196,85,50,121,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.662251,109.226196,85,50,121,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.366699,109.214211,91,49,109,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.366699,109.214211,91,49,109,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.209648,108.977669,70,47,105,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.209648,108.977669,70,47,105,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.354256,109.011482,68,62,115,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.354256,109.011482,68,62,115,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.382896,108.88327,74,52,107,,,,,2,2012/1/30,0,7,8,1,0,0,1,0,0,0,0
34.382896,108.88327,74,52,107,,,,,2,2012/1/30,1,-2,8,1,0,0,1,0,0,0,0
34.259781,108.856987,93,84,121,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.259781,108.856987,93,84,121,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.261593,108.98996,87,68,117,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.261593,108.98996,87,68,117,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.279709,109.07048,74,59,117,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.279709,109.07048,74,59,117,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.22282,108.947144,94,83,111,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.22282,108.947144,94,83,111,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.26955,108.95903,72,67,127,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.26955,108.95903,72,67,127,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.233376,108.9049,90,58,130,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.233376,108.9049,90,58,130,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.35886,108.929192,68,50,120,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.35886,108.929192,68,50,120,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.662251,109.226196,84,52,134,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.662251,109.226196,84,52,134,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.366699,109.214211,80,62,128,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.366699,109.214211,80,62,128,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.209648,108.977669,73,49,129,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.209648,108.977669,73,49,129,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.354256,109.011482,66,64,122,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.354256,109.011482,66,64,122,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.382896,108.88327,76,49,115,,,,,2,2012/1/31,0,8,8,1,0,0,1,0,0,0,0
34.382896,108.88327,76,49,115,,,,,2,2012/1/31,1,-2,8,1,0,1,0,0,0,0,0
34.259781,108.856987,86,68,127,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.259781,108.856987,86,68,127,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.261593,108.98996,88,82,124,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.261593,108.98996,88,82,124,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.279709,109.07048,70,54,137,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.279709,109.07048,70,54,137,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.22282,108.947144,83,63,123,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.22282,108.947144,83,63,123,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.26955,108.95903,67,68,141,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.26955,108.95903,67,68,141,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.233376,108.9049,89,83,135,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.233376,108.9049,89,83,135,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.35886,108.929192,70,64,144,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.35886,108.929192,70,64,144,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.158932,108.90696,68,48,132,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.158932,108.90696,68,48,132,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.158932,108.90696,75,55,123,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.158932,108.90696,75,55,123,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.662251,109.226196,82,54,138,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.662251,109.226196,82,54,138,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.366699,109.214211,78,47,122,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.366699,109.214211,78,47,122,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.209648,108.977669,73,49,134,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.209648,108.977669,73,49,134,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.354256,109.011482,67,64,141,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.354256,109.011482,67,64,141,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.382896,108.88327,67,48,118,,,,,2,2012/2/1,0,5,8,1,0,1,0,0,0,0,0
34.382896,108.88327,67,48,118,,,,,2,2012/2/1,1,-3,1,1,0,0,0,1,0,0,0
34.259781,108.856987,39,29,64,,,,,1,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.259781,108.856987,39,29,64,,,,,1,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.261593,108.98996,32,26,51,,,,,1,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.261593,108.98996,32,26,51,,,,,1,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.279709,109.07048,31,22,40,,,,,0,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.279709,109.07048,31,22,40,,,,,0,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.22282,108.947144,33,25,39,,,,,0,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.22282,108.947144,33,25,39,,,,,0,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.26955,108.95903,27,30,46,,,,,0,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.26955,108.95903,27,30,46,,,,,0,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.233376,108.9049,39,34,38,,,,,0,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.233376,108.9049,39,34,38,,,,,0,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.35886,108.929192,40,27,45,,,,,0,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.35886,108.929192,40,27,45,,,,,0,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.158932,108.90696,43,24,38,,,,,0,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.158932,108.90696,43,24,38,,,,,0,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.662251,109.226196,31,19,56,,,,,1,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.662251,109.226196,31,19,56,,,,,1,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.366699,109.214211,38,22,52,,,,,1,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.366699,109.214211,38,22,52,,,,,1,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.209648,108.977669,24,24,51,,,,,1,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.209648,108.977669,24,24,51,,,,,1,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.354256,109.011482,29,28,53,,,,,1,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.354256,109.011482,29,28,53,,,,,1,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.382896,108.88327,27,20,34,,,,,0,2012/2/2,0,4,1,1,0,0,0,1,0,0,0
34.382896,108.88327,27,20,34,,,,,0,2012/2/2,1,-3,8,1,0,1,0,0,0,0,0
34.259781,108.856987,30,38,60,,,,,1,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.259781,108.856987,30,38,60,,,,,1,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.261593,108.98996,32,33,59,,,,,1,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.261593,108.98996,32,33,59,,,,,1,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.279709,109.07048,36,20,48,,,,,0,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.279709,109.07048,36,20,48,,,,,0,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.22282,108.947144,34,30,51,,,,,1,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.22282,108.947144,34,30,51,,,,,1,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.26955,108.95903,37,28,46,,,,,0,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.26955,108.95903,37,28,46,,,,,0,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.233376,108.9049,27,36,58,,,,,1,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.233376,108.9049,27,36,58,,,,,1,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.35886,108.929192,29,32,50,,,,,0,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.35886,108.929192,29,32,50,,,,,0,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.158932,108.90696,31,25,54,,,,,1,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.158932,108.90696,31,25,54,,,,,1,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.662251,109.226196,25,23,56,,,,,1,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.662251,109.226196,25,23,56,,,,,1,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.366699,109.214211,23,27,59,,,,,1,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.366699,109.214211,23,27,59,,,,,1,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.209648,108.977669,23,18,48,,,,,0,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.209648,108.977669,23,18,48,,,,,0,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.354256,109.011482,32,26,54,,,,,1,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.354256,109.011482,32,26,54,,,,,1,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.382896,108.88327,28,27,51,,,,,1,2012/2/3,0,7,8,1,0,1,0,0,0,0,0
34.382896,108.88327,28,27,51,,,,,1,2012/2/3,1,-2,8,1,0,1,0,0,0,0,0
34.259781,108.856987,59,50,83,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.259781,108.856987,59,50,83,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.261593,108.98996,58,49,78,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.261593,108.98996,58,49,78,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.279709,109.07048,54,42,74,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.279709,109.07048,54,42,74,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.22282,108.947144,43,50,72,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.22282,108.947144,43,50,72,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.26955,108.95903,56,49,79,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.26955,108.95903,56,49,79,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.233376,108.9049,55,46,75,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.233376,108.9049,55,46,75,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.35886,108.929192,48,47,67,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.35886,108.929192,48,47,67,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.158932,108.90696,52,42,75,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.158932,108.90696,52,42,75,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.662251,109.226196,49,43,73,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.662251,109.226196,49,43,73,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.366699,109.214211,43,44,72,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.366699,109.214211,43,44,72,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.209648,108.977669,52,42,70,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.209648,108.977669,52,42,70,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.354256,109.011482,49,43,67,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.354256,109.011482,49,43,67,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.382896,108.88327,47,42,65,,,,,1,2012/2/4,0,7,8,1,0,0,1,0,0,0,0
34.382896,108.88327,47,42,65,,,,,1,2012/2/4,1,-2,8,1,0,0,1,0,0,0,0
34.259781,108.856987,70,52,88,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.259781,108.856987,70,52,88,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.261593,108.98996,68,49,86,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.261593,108.98996,68,49,86,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.279709,109.07048,62,44,85,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.279709,109.07048,62,44,85,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.22282,108.947144,59,48,83,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.22282,108.947144,59,48,83,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.26955,108.95903,69,47,84,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.26955,108.95903,69,47,84,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.233376,108.9049,66,48,87,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.233376,108.9049,66,48,87,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.35886,108.929192,65,39,85,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.35886,108.929192,65,39,85,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.158932,108.90696,62,39,82,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.158932,108.90696,62,39,82,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.662251,109.226196,65,42,81,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.662251,109.226196,65,42,81,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.366699,109.214211,63,46,83,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.366699,109.214211,63,46,83,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.209648,108.977669,63,43,80,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.209648,108.977669,63,43,80,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.354256,109.011482,56,44,82,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.354256,109.011482,56,44,82,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.382896,108.88327,60,44,78,,,,,1,2012/2/5,0,8,8,1,0,1,0,0,0,0,0
34.382896,108.88327,60,44,78,,,,,1,2012/2/5,1,-4,8,1,0,0,0,1,0,0,0
34.259781,108.856987,76,78,149,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.259781,108.856987,76,78,149,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.261593,108.98996,72,73,121,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.261593,108.98996,72,73,121,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.279709,109.07048,63,44,118,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.279709,109.07048,63,44,118,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.22282,108.947144,68,84,117,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.22282,108.947144,68,84,117,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.26955,108.95903,75,52,118,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.26955,108.95903,75,52,118,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.233376,108.9049,74,74,145,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.233376,108.9049,74,74,145,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.35886,108.929192,73,72,149,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.35886,108.929192,73,72,149,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.158932,108.90696,66,42,146,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.158932,108.90696,66,42,146,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.662251,109.226196,71,40,144,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.662251,109.226196,71,40,144,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.366699,109.214211,64,48,122,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.366699,109.214211,64,48,122,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.209648,108.977669,66,54,130,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.209648,108.977669,66,54,130,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.354256,109.011482,64,50,123,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.354256,109.011482,64,50,123,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.382896,108.88327,68,47,143,,,,,2,2012/2/6,0,4,0,2,0,1,0,0,0,0,0
34.382896,108.88327,68,47,143,,,,,2,2012/2/6,1,-6,0,2,0,0,1,0,0,0,0
34.259781,108.856987,32,26,61,,,,,1,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.259781,108.856987,32,26,61,,,,,1,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.261593,108.98996,25,14,48,,,,,0,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.261593,108.98996,25,14,48,,,,,0,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.279709,109.07048,35,15,42,,,,,0,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.279709,109.07048,35,15,42,,,,,0,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.22282,108.947144,42,28,42,,,,,0,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.22282,108.947144,42,28,42,,,,,0,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.26955,108.95903,30,21,56,,,,,1,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.26955,108.95903,30,21,56,,,,,1,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.233376,108.9049,40,35,49,,,,,0,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.233376,108.9049,40,35,49,,,,,0,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.35886,108.929192,47,15,48,,,,,0,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.35886,108.929192,47,15,48,,,,,0,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.158932,108.90696,41,18,53,,,,,1,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.158932,108.90696,41,18,53,,,,,1,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.662251,109.226196,33,19,54,,,,,1,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.662251,109.226196,33,19,54,,,,,1,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.366699,109.214211,40,17,47,,,,,0,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.366699,109.214211,40,17,47,,,,,0,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.209648,108.977669,32,18,59,,,,,1,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.209648,108.977669,32,18,59,,,,,1,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.354256,109.011482,28,17,64,,,,,1,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.354256,109.011482,28,17,64,,,,,1,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.382896,108.88327,46,7,64,,,,,1,2012/2/7,0,2,0,2,0,0,1,0,0,0,0
34.382896,108.88327,46,7,64,,,,,1,2012/2/7,1,-7,8,1,0,0,1,0,0,0,0
34.259781,108.856987,45,29,61,,,,,1,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.259781,108.856987,45,29,61,,,,,1,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.261593,108.98996,35,25,53,,,,,1,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.261593,108.98996,35,25,53,,,,,1,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.279709,109.07048,29,20,52,,,,,1,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.279709,109.07048,29,20,52,,,,,1,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.22282,108.947144,45,24,46,,,,,0,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.22282,108.947144,45,24,46,,,,,0,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.26955,108.95903,39,30,55,,,,,1,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.26955,108.95903,39,30,55,,,,,1,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.233376,108.9049,40,25,43,,,,,0,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.233376,108.9049,40,25,43,,,,,0,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.35886,108.929192,30,21,51,,,,,1,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.35886,108.929192,30,21,51,,,,,1,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.158932,108.90696,29,16,51,,,,,1,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.158932,108.90696,29,16,51,,,,,1,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.662251,109.226196,25,24,58,,,,,1,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.662251,109.226196,25,24,58,,,,,1,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.366699,109.214211,35,27,55,,,,,1,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.366699,109.214211,35,27,55,,,,,1,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.209648,108.977669,20,19,44,,,,,0,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
34.209648,108.977669,20,19,44,,,,,0,2012/2/8,1,-4,8,1,0,1,0,0,0,0,0
34.354256,109.011482,43,34,57,,,,,1,2012/2/8,0,4,8,1,0,0,1,0,0,0,0
