点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
经开区 ,22.0,17.0,86.0,,,,,良,2012-11-06
经开区 ,24.0,15.0,67.0,,,,,良,2012-11-05
经开区 ,17.0,13.0,78.0,,,,,良,2012-11-04
经开区 ,17.0,13.0,100.0,,,,,良,2012-11-03
经开区 ,22.0,23.0,266.0,,,,,中度重污染,2012-11-02
经开区 ,24.0,19.0,93.0,,,,,良,2012-11-01
经开区 ,23.0,19.0,97.0,,,,,良,2012-10-31
经开区 ,21.0,18.0,90.0,,,,,良,2012-10-30
经开区 ,25.0,21.0,97.0,,,,,良,2012-10-29
经开区 ,25.0,26.0,97.0,,,,,良,2012-10-28
经开区 ,24.0,27.0,96.0,,,,,良,2012-10-27
经开区 ,25.0,29.0,122.0,,,,,轻微污染,2012-10-26
经开区 ,22.0,24.0,94.0,,,,,良,2012-10-25
经开区 ,23.0,23.0,91.0,,,,,良,2012-10-24
经开区 ,24.0,27.0,92.0,,,,,良,2012-10-23
经开区 ,18.0,20.0,50.0,,,,,优,2012-10-22
经开区 ,21.0,32.0,132.0,,,,,轻微污染,2012-10-21
经开区 ,26.0,34.0,110.0,,,,,轻微污染,2012-10-20
经开区 ,33.0,26.0,109.0,,,,,轻微污染,2012-10-19
经开区 ,32.0,27.0,103.0,,,,,轻微污染,2012-10-18
经开区 ,27.0,22.0,76.0,,,,,良,2012-10-17
经开区 ,26.0,20.0,95.0,,,,,良,2012-10-16
经开区 ,28.0,25.0,140.0,,,,,轻微污染,2012-10-15
经开区 ,29.0,24.0,93.0,,,,,良,2012-10-14
经开区 ,31.0,28.0,95.0,,,,,良,2012-10-13
经开区 ,30.0,24.0,139.0,,,,,轻微污染,2012-10-12
经开区 ,28.0,26.0,138.0,,,,,轻微污染,2012-10-11
经开区 ,29.0,22.0,86.0,,,,,良,2012-10-10
经开区 ,26.0,19.0,97.0,,,,,良,2012-10-09
经开区 ,26.0,25.0,143.0,,,,,轻微污染,2012-10-08
经开区 ,33.0,29.0,131.0,,,,,轻微污染,2012-10-07
经开区 ,25.0,21.0,108.0,,,,,轻微污染,2012-10-06
经开区 ,20.0,17.0,92.0,,,,,良,2012-10-05
经开区 ,24.0,21.0,85.0,,,,,良,2012-10-04
经开区 ,24.0,24.0,101.0,,,,,轻微污染,2012-10-03
经开区 ,26.0,25.0,108.0,,,,,轻微污染,2012-10-02
经开区 ,27.0,25.0,88.0,,,,,良,2012-10-01
经开区 ,29.0,19.0,98.0,,,,,良,2012-09-30
经开区 ,30.0,14.0,83.0,,,,,良,2012-09-29
经开区 ,29.0,22.0,68.0,,,,,良,2012-09-28
经开区 ,31.0,17.0,67.0,,,,,良,2012-09-27
经开区 ,25.0,17.0,54.0,,,,,良,2012-09-26
经开区 ,35.0,17.0,107.0,,,,,轻微污染,2012-09-25
经开区 ,29.0,27.0,112.0,,,,,轻微污染,2012-09-24
经开区 ,33.0,14.0,93.0,,,,,良,2012-09-23
经开区 ,29.0,18.0,78.0,,,,,良,2012-09-22
经开区 ,27.0,9.0,78.0,,,,,良,2012-09-21
经开区 ,30.0,17.0,69.0,,,,,良,2012-09-20
经开区 ,27.0,19.0,83.0,,,,,良,2012-09-19
经开区 ,23.0,17.0,84.0,,,,,良,2012-09-18
经开区 ,21.0,14.0,79.0,,,,,良,2012-09-17
经开区 ,23.0,13.0,51.0,,,,,良,2012-09-16
经开区 ,26.0,15.0,68.0,,,,,良,2012-09-15
经开区 ,25.0,15.0,61.0,,,,,良,2012-09-14
经开区 ,23.0,12.0,53.0,,,,,良,2012-09-13
经开区 ,24.0,15.0,47.0,,,,,优,2012-09-12
经开区 ,20.0,12.0,57.0,,,,,良,2012-09-11
经开区 ,24.0,15.0,64.0,,,,,良,2012-09-10
经开区 ,22.0,12.0,60.0,,,,,良,2012-09-09
经开区 ,25.0,15.0,63.0,,,,,良,2012-09-08
经开区 ,27.0,14.0,68.0,,,,,良,2012-09-07
经开区 ,25.0,17.0,80.0,,,,,良,2012-09-06
经开区 ,32.0,17.0,69.0,,,,,良,2012-09-05
经开区 ,34.0,18.0,57.0,,,,,良,2012-09-04
经开区 ,34.0,18.0,57.0,,,,,良,2012-09-04
经开区 ,31.0,15.0,47.0,,,,,良,2012-09-03
经开区 ,25.0,11.0,32.0,,,,,优,2012-09-02
经开区 ,21.0,14.0,31.0,,,,,优,2012-09-01
经开区 ,25.0,13.0,77.0,,,,,良,2012-08-31
经开区 ,26.0,17.0,75.0,,,,,良,2012-08-30
经开区 ,25.0,18.0,66.0,,,,,良,2012-08-29
经开区 ,26.0,16.0,74.0,,,,,良,2012-08-28
经开区 ,25.0,16.0,88.0,,,,,良,2012-08-28
经开区 ,25.0,13.0,76.0,,,,,良,2012-08-26
经开区 ,28.0,19.0,67.0,,,,,良,2012-08-25
经开区 ,28.0,15.0,56.0,,,,,良,2012-08-24
经开区 ,27.0,14.0,51.0,,,,,良,2012-08-23
经开区 ,20.0,14.0,57.0,,,,,良,2012-08-22
经开区 ,26.0,17.0,41.0,,,,,优,2012-08-21
经开区 ,29.0,17.0,45.0,,,,,优,2012-08-20
经开区 ,28.0,14.0,38.0,,,,,优,2012-08-19
经开区 ,34.0,17.0,55.0,,,,,良,2012-08-18
经开区 ,32.0,17.0,60.0,,,,,良,2012-08-17
经开区 ,34.0,21.0,81.0,,,,,良,2012-08-16
经开区 ,33.0,22.0,60.0,,,,,良,2012-08-15
经开区 ,33.0,19.0,55.0,,,,,良,2012-08-14
经开区 ,32.0,25.0,71.0,,,,,良,2012-08-13
经开区 ,23.0,17.0,83.0,,,,,良,2012-08-12
经开区 ,28.0,14.0,79.0,,,,,良,2012-08-11
经开区 ,25.0,15.0,73.0,,,,,良,2012-08-10
经开区 ,18.0,12.0,78.0,,,,,良,2012-08-09
经开区 ,20.0,15.0,79.0,,,,,良,2012-08-08
经开区 ,33.0,19.0,60.0,,,,,良,2012-08-07
经开区 ,26.0,17.0,59.0,,,,,良,2012-08-06
经开区 ,23.0,12.0,68.0,,,,,良,2012-08-05
经开区 ,24.0,12.0,71.0,,,,,良,2012-08-04
经开区 ,21.0,12.0,61.0,,,,,良,2012-08-03
经开区 ,28.0,16.0,56.0,,,,,良,2012-08-02
经开区 ,29.0,14.0,51.0,,,,,良,2012-08-01
经开区 ,31.0,9.0,54.0,,,,,良,2012-07-31
经开区 ,37.0,18.0,64.0,,,,,良,2012-07-30
经开区 ,31.0,17.0,71.0,,,,,良,2012-07-29
经开区 ,37.0,16.0,53.0,,,,,良,2012-07-28
经开区 ,38.0,17.0,49.0,,,,,优,2012-07-27
经开区 ,33.0,17.0,79.0,,,,,良,2012-07-26
经开区 ,31.0,17.0,74.0,,,,,良,2012-07-25
经开区 ,29.0,18.0,57.0,,,,,良,2012-07-24
经开区 ,24.0,16.0,56.0,,,,,良,2012-07-23
经开区 ,23.0,12.0,52.0,,,,,良,2012-07-22
经开区 ,22.0,14.0,70.0,,,,,良,2012-07-21
经开区 ,23.0,12.0,81.0,,,,,良,2012-07-20
经开区 ,23.0,12.0,82.0,,,,,良,2012-07-19
经开区 ,24.0,12.0,76.0,,,,,良,2012-07-18
经开区 ,21.0,10.0,71.0,,,,,良,2012-07-17
经开区 ,23.0,11.0,69.0,,,,,良,2012-07-16
经开区 ,23.0,11.0,69.0,,,,,良,2012-07-16
经开区 ,21.0,10.0,65.0,,,,,良,2012-07-15
经开区 ,20.0,10.0,63.0,,,,,良,2012-07-14
经开区 ,38.0,26.0,69.0,,,,,良,2012-07-13
经开区 ,33.0,19.0,69.0,,,,,良,2012-07-12
经开区 ,23.0,14.0,68.0,,,,,良,2012-07-11
经开区 ,25.0,12.0,56.0,,,,,良,2012-07-10
经开区 ,15.0,11.0,47.0,,,,,优,2012-07-09
经开区 ,25.0,14.0,65.0,,,,,良,2012-07-08
经开区 ,24.0,13.0,52.0,,,,,良,2012-07-07
经开区 ,20.0,20.0,58.0,,,,,良,2012-07-06
经开区 ,17.0,14.0,42.0,,,,,优,2012-07-05
经开区 ,27.0,14.0,40.0,,,,,优,2012-07-04
经开区 ,24.0,13.0,49.0,,,,,优,2012-07-03
经开区 ,23.0,17.0,59.0,,,,,良,2012-07-02
经开区 ,29.0,19.0,52.0,,,,,良,2012-07-01
经开区 ,22.0,16.0,46.0,,,,,优,2012-06-30
经开区 ,27.0,10.0,53.0,,,,,良,2012-06-29
经开区 ,27.0,11.0,52.0,,,,,良,2012-06-28
经开区 ,30.0,14.0,70.0,,,,,良,2012-06-27
经开区 ,27.0,13.0,54.0,,,,,良,2012-06-26
经开区 ,39.0,19.0,70.0,,,,,良,2012-06-25
经开区 ,31.0,18.0,62.0,,,,,良,2012-06-24
经开区 ,32.0,17.0,62.0,,,,,良,2012-06-23
经开区 ,35.0,17.0,65.0,,,,,良,2012-06-22
经开区 ,35.0,24.0,70.0,,,,,良,2012-06-21
经开区 ,31.0,20.0,66.0,,,,,良,2012-06-20
经开区 ,37.0,18.0,70.0,,,,,良,2012-06-19
经开区 ,35.0,20.0,67.0,,,,,良,2012-06-18
经开区 ,37.0,26.0,71.0,,,,,良,2012-06-17
经开区 ,28.0,30.0,66.0,,,,,良,2012-06-16
经开区 ,33.0,24.0,65.0,,,,,良,2012-06-15
经开区 ,37.0,17.0,67.0,,,,,良,2012-06-14
经开区 ,26.0,25.0,68.0,,,,,良,2012-06-13
经开区 ,30.0,25.0,72.0,,,,,良,2012-06-12
经开区 ,27.0,23.0,79.0,,,,,良,2012-06-11
经开区 ,42.0,27.0,63.0,,,,,良,2012-06-10
经开区 ,43.0,19.0,64.0,,,,,良,2012-06-09
经开区 ,36.0,22.0,63.0,,,,,良,2012-06-08
经开区 ,36.0,22.0,76.0,,,,,良,2012-06-07
经开区 ,31.0,21.0,69.0,,,,,良,2012-06-06
经开区 ,37.0,22.0,86.0,,,,,良,2012-06-05
经开区 ,40.0,21.0,74.0,,,,,良,2012-06-04
经开区 ,37.0,11.0,58.0,,,,,良,2012-06-03
经开区 ,38.0,19.0,62.0,,,,,良,2012-06-02
经开区 ,39.0,20.0,68.0,,,,,良,2012-06-01
经开区 ,34.0,20.0,60.0,,,,,良,2012-05-31
经开区 ,31.0,22.0,54.0,,,,,良,2012-05-30
经开区 ,20.0,15.0,62.0,,,,,良,2012-05-29
经开区 ,24.0,21.0,67.0,,,,,良,2012-05-28
经开区 ,23.0,19.0,83.0,,,,,良,2012-05-27
经开区 ,17.0,17.0,96.0,,,,,良,2012-05-26
经开区 ,11.0,21.0,93.0,,,,,良,2012-05-25
经开区 ,12.0,15.0,92.0,,,,,良,2012-05-24
经开区 ,11.0,20.0,97.0,,,,,良,2012-05-23
经开区 ,10.0,14.0,53.0,,,,,良,2012-05-22
经开区 ,25.0,10.0,73.0,,,,,良,2012-05-21
经开区 ,27.0,24.0,82.0,,,,,良,2012-05-20
经开区 ,33.0,31.0,94.0,,,,,良,2012-05-19
经开区 ,33.0,34.0,85.0,,,,,良,2012-05-18
经开区 ,36.0,34.0,73.0,,,,,良,2012-05-17
经开区 ,37.0,30.0,80.0,,,,,良,2012-05-16
经开区 ,22.0,28.0,65.0,,,,,良,2012-05-15
经开区 ,21.0,20.0,74.0,,,,,良,2012-05-14
经开区 ,17.0,20.0,91.0,,,,,良,2012-05-13
经开区 ,17.0,19.0,68.0,,,,,良,2012-05-12
经开区 ,27.0,10.0,59.0,,,,,良,2012-05-11
经开区 ,30.0,21.0,73.0,,,,,良,2012-05-10
经开区 ,26.0,21.0,81.0,,,,,良,2012-05-09
经开区 ,26.0,30.0,91.0,,,,,良,2012-05-08
经开区 ,27.0,28.0,107.0,,,,,轻微污染,2012-05-07
经开区 ,39.0,32.0,91.0,,,,,良,2012-05-06
经开区 ,42.0,27.0,90.0,,,,,良,2012-05-05
经开区 ,27.0,29.0,82.0,,,,,良,2012-05-04
经开区 ,15.0,23.0,75.0,,,,,良,2012-05-03
经开区 ,16.0,20.0,72.0,,,,,良,2012-05-02
经开区 ,16.0,16.0,89.0,,,,,良,2012-05-01
经开区 ,30.0,16.0,83.0,,,,,良,2012-04-30
经开区 ,32.0,25.0,87.0,,,,,良,2012-04-29
经开区 ,38.0,29.0,91.0,,,,,良,2012-04-28
经开区 ,37.0,25.0,102.0,,,,,轻微污染,2012-04-27
经开区 ,31.0,30.0,97.0,,,,,良,2012-04-26
经开区 ,30.0,29.0,89.0,,,,,良,2012-04-25
经开区 ,24.0,20.0,72.0,,,,,良,2012-04-24
经开区 ,49.0,29.0,90.0,,,,,良,2012-04-23
经开区 ,33.0,29.0,85.0,,,,,良,2012-04-22
经开区 ,33.0,29.0,89.0,,,,,良,2012-04-21
经开区 ,34.0,29.0,81.0,,,,,良,2012-04-20
经开区 ,34.0,30.0,66.0,,,,,良,2012-04-19
经开区 ,32.0,27.0,87.0,,,,,良,2012-04-18
经开区 ,51.0,27.0,85.0,,,,,良,2012-04-17
经开区 ,36.0,32.0,66.0,,,,,良,2012-04-16
经开区 ,28.0,33.0,69.0,,,,,良,2012-04-15
经开区 ,19.0,31.0,68.0,,,,,良,2012-04-14
经开区 ,18.0,20.0,48.0,,,,,优,2012-04-13
经开区 ,31.0,14.0,51.0,,,,,良,2012-04-12
经开区 ,28.0,23.0,67.0,,,,,良,2012-04-11
经开区 ,25.0,20.0,56.0,,,,,良,2012-04-10
经开区 ,28.0,22.0,60.0,,,,,良,2012-04-09
经开区 ,26.0,28.0,80.0,,,,,良,2012-04-08
经开区 ,28.0,22.0,87.0,,,,,良,2012-04-07
经开区 ,26.0,20.0,86.0,,,,,良,2012-04-06
经开区 ,21.0,20.0,77.0,,,,,良,2012-04-05
经开区 ,22.0,25.0,93.0,,,,,良,2012-04-04
经开区 ,25.0,24.0,77.0,,,,,良,2012-04-03
经开区 ,34.0,29.0,82.0,,,,,良,2012-04-02
经开区 ,39.0,29.0,86.0,,,,,良,2012-04-01
经开区 ,30.0,23.0,55.0,,,,,良,2012-04-01
经开区 ,58.0,31.0,71.0,,,,,良,2012-03-30
经开区 ,31.0,27.0,89.0,,,,,良,2012-03-29
经开区 ,68.0,44.0,93.0,,,,,良,2012-03-28
经开区 ,51.0,43.0,110.0,,,,,轻微污染,2012-03-27
经开区 ,65.0,52.0,82.0,,,,,良,2012-03-26
经开区 ,60.0,40.0,80.0,,,,,良,2012-03-25
经开区 ,50.0,33.0,70.0,,,,,良,2012-03-24
经开区 ,47.0,32.0,60.0,,,,,良,2012-03-23
经开区 ,41.0,27.0,57.0,,,,,良,2012-03-22
经开区 ,49.0,32.0,73.0,,,,,良,2012-03-21
经开区 ,49.0,30.0,62.0,,,,,良,2012-03-20
经开区 ,59.0,29.0,118.0,,,,,轻微污染,2012-03-19
经开区 ,65.0,40.0,120.0,,,,,轻微污染,2012-03-18
经开区 ,49.0,37.0,85.0,,,,,良,2012-03-17
经开区 ,40.0,32.0,89.0,,,,,良,2012-03-16
经开区 ,51.0,36.0,79.0,,,,,良,2012-03-15
经开区 ,54.0,40.0,97.0,,,,,良,2012-03-14
经开区 ,57.0,50.0,107.0,,,,,轻微污染,2012-03-13
经开区 ,42.0,38.0,84.0,,,,,良,2012-03-12
经开区 ,44.0,39.0,62.0,,,,,良,2012-03-11
经开区 ,49.0,38.0,83.0,,,,,良,2012-03-10
经开区 ,35.0,30.0,65.0,,,,,良,2012-03-09
经开区 ,37.0,35.0,65.0,,,,,良,2012-03-08
经开区 ,32.0,36.0,61.0,,,,,良,2012-03-07
经开区 ,34.0,36.0,57.0,,,,,良,2012-03-06
经开区 ,37.0,35.0,70.0,,,,,良,2012-03-05
经开区 ,32.0,36.0,64.0,,,,,良,2012-03-04
经开区 ,38.0,30.0,73.0,,,,,良,2012-03-03
经开区 ,39.0,39.0,119.0,,,,,轻微污染,2012-03-02
经开区 ,47.0,72.0,120.0,,,,,轻微污染,2012-03-01
经开区 ,62.0,63.0,130.0,,,,,轻微污染,2012-02-29
经开区 ,56.0,37.0,97.0,,,,,良,2012-02-28
经开区 ,39.0,30.0,81.0,,,,,良,2012-02-27
经开区 ,48.0,35.0,63.0,,,,,良,2012-02-26
经开区 ,67.0,36.0,71.0,,,,,良,2012-02-25
经开区 ,51.0,40.0,97.0,,,,,良,2012-02-24
经开区 ,77.0,74.0,117.0,,,,,轻微污染,2012-02-23
经开区 ,62.0,60.0,118.0,,,,,轻微污染,2012-02-22
经开区 ,81.0,57.0,99.0,,,,,良,2012-02-21
经开区 ,66.0,39.0,77.0,,,,,良,2012-02-20
经开区 ,48.0,34.0,55.0,,,,,良,2012-02-19
经开区 ,37.0,26.0,49.0,,,,,优,2012-02-18
经开区 ,46.0,27.0,51.0,,,,,良,2012-02-17
经开区 ,39.0,31.0,112.0,,,,,轻微污染,2012-02-16
经开区 ,54.0,30.0,123.0,,,,,轻微污染,2012-02-15
经开区 ,55.0,37.0,118.0,,,,,轻微污染,2012-02-14
经开区 ,33.0,30.0,84.0,,,,,良,2012-02-13
经开区 ,34.0,29.0,84.0,,,,,良,2012-02-12
经开区 ,30.0,26.0,63.0,,,,,良,2012-02-11
经开区 ,30.0,21.0,44.0,,,,,优,2012-02-10
经开区 ,31.0,27.0,36.0,,,,,优,2012-02-09
经开区 ,30.0,21.0,51.0,,,,,良,2012-02-08
经开区 ,47.0,15.0,48.0,,,,,优,2012-02-07
经开区 ,73.0,72.0,149.0,,,,,轻微污染,2012-02-06
经开区 ,65.0,39.0,85.0,,,,,良,2012-02-05
经开区 ,48.0,47.0,67.0,,,,,良,2012-02-04
经开区 ,29.0,32.0,50.0,,,,,优,2012-02-03
经开区 ,40.0,27.0,45.0,,,,,优,2012-02-02
经开区 ,70.0,64.0,144.0,,,,,轻微污染,2012-02-01
经开区 ,68.0,50.0,120.0,,,,,轻微污染,2012-01-31
经开区 ,79.0,46.0,118.0,,,,,轻微污染,2012-01-30
经开区 ,77.0,80.0,108.0,,,,,轻微污染,2012-01-29
经开区 ,77.0,53.0,95.0,,,,,良,2012-01-28
经开区 ,53.0,32.0,74.0,,,,,良,2012-01-27
经开区 ,69.0,40.0,79.0,,,,,良,2012-01-26
经开区 ,41.0,24.0,53.0,,,,,良,2012-01-25
经开区 ,36.0,32.0,65.0,,,,,良,2012-01-24
经开区 ,42.0,26.0,63.0,,,,,良,2012-01-23
经开区 ,46.0,27.0,55.0,,,,,良,2012-01-22
经开区 ,54.0,30.0,57.0,,,,,良,2012-01-21
经开区 ,61.0,48.0,99.0,,,,,良,2012-01-20
经开区 ,82.0,55.0,127.0,,,,,轻微污染,2012-01-19
经开区 ,94.0,68.0,141.0,,,,,轻微污染,2012-01-18
经开区 ,74.0,73.0,125.0,,,,,轻微污染,2012-01-17
经开区 ,99.0,83.0,109.0,,,,,轻微污染,2012-01-16
经开区 ,81.0,62.0,90.0,,,,,良,2012-01-15
经开区 ,90.0,92.0,116.0,,,,,轻微污染,2012-01-14
经开区 ,78.0,83.0,120.0,,,,,轻微污染,2012-01-13
经开区 ,67.0,54.0,106.0,,,,,轻微污染,2012-01-12
经开区 ,77.0,87.0,141.0,,,,,轻微污染,2012-01-11
经开区 ,77.0,62.0,156.0,,,,,轻度污染,2012-01-10
经开区 ,83.0,77.0,123.0,,,,,轻微污染,2012-01-09
经开区 ,80.0,58.0,115.0,,,,,轻微污染,2012-01-08
经开区 ,84.0,63.0,81.0,,,,,良,2012-01-07
经开区 ,70.0,50.0,81.0,,,,,良,2012-01-06
经开区 ,37.0,38.0,59.0,,,,,良,2012-01-05
经开区 ,38.0,36.0,47.0,,,,,优,2012-01-04
经开区 ,57.0,39.0,64.0,,,,,良,2012-01-03
经开区 ,97.0,48.0,160.0,,,,,轻度污染,2012-01-02
经开区 ,109.0,88.0,189.0,,,,,轻度污染,2012-01-01
经开区 ,87.0,68.0,147.0,,,,,轻微污染,2011-12-31
经开区 ,90.0,68.0,179.0,,,,,轻度污染,2011-12-30
经开区 ,97.0,46.0,122.0,,,,,轻微污染,2011-12-29
经开区 ,61.0,72.0,99.0,,,,,良,2011-12-28
经开区 ,69.0,46.0,100.0,,,,,良,2011-12-27
经开区 ,58.0,47.0,104.0,,,,,轻微污染,2011-12-26
经开区 ,60.0,31.0,107.0,,,,,轻微污染,2011-12-25
经开区 ,69.0,19.0,60.0,,,,,良,2011-12-24
经开区 ,54.0,41.0,87.0,,,,,良,2011-12-23
经开区 ,63.0,32.0,76.0,,,,,良,2011-12-22
经开区 ,64.0,49.0,98.0,,,,,良,2011-12-21
经开区 ,75.0,50.0,128.0,,,,,轻微污染,2011-12-20
经开区 ,77.0,47.0,133.0,,,,,轻微污染,2011-12-19
经开区 ,60.0,31.0,114.0,,,,,轻微污染,2011-12-18
经开区 ,62.0,33.0,93.0,,,,,良,2011-12-17
经开区 ,67.0,37.0,96.0,,,,,良,2011-12-16
经开区 ,62.0,47.0,107.0,,,,,轻微污染,2011-12-15
经开区 ,64.0,42.0,107.0,,,,,轻微污染,2011-12-14
经开区 ,63.0,32.0,120.0,,,,,轻微污染,2011-12-13
经开区 ,62.0,26.0,95.0,,,,,良,2011-12-12
经开区 ,66.0,33.0,113.0,,,,,轻微污染,2011-12-11
经开区 ,86.0,30.0,69.0,,,,,良,2011-12-10
经开区 ,85.0,27.0,71.0,,,,,良,2011-12-09
经开区 ,64.0,34.0,60.0,,,,,良,2011-12-08
经开区 ,72.0,19.0,70.0,,,,,良,2011-12-07
经开区 ,66.0,27.0,63.0,,,,,良,2011-12-06
经开区 ,68.0,30.0,81.0,,,,,良,2011-12-05
经开区 ,64.0,34.0,104.0,,,,,轻微污染,2011-12-04
经开区 ,59.0,27.0,118.0,,,,,轻微污染,2011-12-03
经开区 ,54.0,31.0,98.0,,,,,良,2011-12-02
经开区 ,50.0,22.0,60.0,,,,,良,2011-12-01
经开区 ,33.0,24.0,45.0,,,,,优,2011-11-30
经开区 ,57.0,37.0,87.0,,,,,良,2011-11-29
经开区 ,32.0,34.0,116.0,,,,,轻微,2011-11-28
经开区 ,31.0,24.0,105.0,,,,,轻微污染,2011-11-27
经开区 ,24.0,20.0,98.0,,,,,良,2011-11-26
经开区 ,26.0,35.0,123.0,,,,,轻微,2011-11-25
经开区 ,17.0,27.0,85.0,,,,,良,2011-11-24
经开区 ,15.0,29.0,69.0,,,,,良,2011-11-23
经开区 ,14.0,15.0,76.0,,,,,良,2011-11-22
经开区 ,22.0,27.0,80.0,,,,,良,2011-11-21
经开区 ,21.0,22.0,45.0,,,,,优,2011-11-20
经开区 ,12.0,30.0,47.0,,,,,良,2011-11-19
经开区 ,16.0,22.0,58.0,,,,,良,2011-11-18
经开区 ,17.0,27.0,61.0,,,,,良,2011-11-17
经开区 ,18.0,29.0,73.0,,,,,良,2011-11-16
经开区 ,28.0,32.0,86.0,,,,,良,2011-11-15
经开区 ,15.0,28.0,68.0,,,,,良,2011-11-14
经开区 ,14.0,22.0,71.0,,,,,良,2011-11-13
经开区 ,18.0,29.0,84.0,,,,,良,2011-11-12
经开区 ,17.0,36.0,95.0,,,,,良,2011-11-11
经开区 ,12.0,24.0,70.0,,,,,良,2011-11-10
经开区 ,13.0,27.0,62.0,,,,,良,2011-11-09
经开区 ,13.0,23.0,35.0,,,,,优,2011-11-08
经开区 ,17.0,24.0,30.0,,,,,优,2011-11-07
经开区 ,18.0,21.0,70.0,,,,,良,2011-11-05
经开区 ,8.0,12.0,56.0,,,,,良,2011-11-05
经开区 ,17.0,19.0,66.0,,,,,良,2011-11-04
经开区 ,16.0,22.0,78.0,,,,,良,2011-11-03
经开区 ,19.0,24.0,93.0,,,,,良,2011-11-02
经开区 ,24.0,27.0,106.0,,,,,轻微,2011-11-01
经开区 ,11.0,34.0,106.0,,,,,轻微,2011-10-31
经开区 ,12.0,31.0,109.0,,,,,轻微,2011-10-30
经开区 ,12.0,26.0,90.0,,,,,良,2011-10-29
经开区 ,25.0,20.0,109.0,,,,,轻微污染,2011-10-28
经开区 ,19.0,14.0,79.0,,,,,良,2011-10-27
经开区 ,23.0,22.0,52.0,,,,,良,2011-10-26
经开区 ,13.0,15.0,51.0,,,,,良,2011-10-25
经开区 ,12.0,22.0,53.0,,,,,良,2011-10-24
经开区 ,10.0,13.0,61.0,,,,,良,2011-10-23
经开区 ,23.0,22.0,87.0,,,,,良,2011-10-22
经开区 ,19.0,41.0,86.0,,,,,良,2011-10-21
经开区 ,12.0,29.0,84.0,,,,,良,2011-10-20
经开区 ,12.0,21.0,90.0,,,,,良,2011-10-19
经开区 ,11.0,25.0,73.0,,,,,良,2011-10-18
经开区 ,18.0,28.0,63.0,,,,,良,2011-10-17
经开区 ,32.0,23.0,55.0,,,,,良,2011-10-16
经开区 ,30.0,28.0,48.0,,,,,优,2011-10-15
经开区 ,25.0,21.0,47.0,,,,,优,2011-10-14
经开区 ,17.0,27.0,48.0,,,,,优,2011-10-13
经开区 ,21.0,13.0,53.0,,,,,良,2011-10-12
经开区 ,17.0,13.0,66.0,,,,,良,2011-10-11
经开区 ,20.0,20.0,61.0,,,,,良,2011-10-10
经开区 ,19.0,25.0,79.0,,,,,良,2011-10-09
经开区 ,19.0,27.0,79.0,,,,,良,2011-10-08
经开区 ,15.0,25.0,76.0,,,,,良,2011-10-07
经开区 ,23.0,32.0,58.0,,,,,良,2011-10-06
经开区 ,19.0,31.0,56.0,,,,,良,2011-10-05
经开区 ,19.0,31.0,56.0,,,,,良,2011-10-05
经开区 ,18.0,22.0,62.0,,,,,良,2011-10-04
经开区 ,22.0,22.0,61.0,,,,,良,2011-10-03
经开区 ,18.0,30.0,65.0,,,,,良,2011-10-02
经开区 ,19.0,28.0,64.0,,,,,良,2011-10-01
经开区 ,32.0,29.0,62.0,,,,,良,2011-09-30
经开区 ,24.0,20.0,39.0,,,,,优,2011-09-29
经开区 ,18.0,12.0,51.0,,,,,良,2011-09-28
经开区 ,28.0,25.0,51.0,,,,,良,2011-09-27
经开区 ,19.0,15.0,82.0,,,,,良,2011-09-26
经开区 ,30.0,24.0,86.0,,,,,良,2011-09-25
经开区 ,30.0,25.0,68.0,,,,,良,2011-09-24
经开区 ,30.0,22.0,81.0,,,,,良,2011-09-23
经开区 ,16.0,19.0,79.0,,,,,良,2011-09-22
经开区 ,13.0,20.0,63.0,,,,,良,2011-09-21
经开区 ,13.0,13.0,31.0,,,,,优,2011-09-20
经开区 ,10.0,9.0,34.0,,,,,优,2011-09-19
经开区 ,9.0,5.0,26.0,,,,,优,2011-09-18
经开区 ,19.0,17.0,34.0,,,,,优,2011-09-17
经开区 ,12.0,21.0,69.0,,,,,良,2011-09-16
经开区 ,10.0,18.0,59.0,,,,,良,2011-09-15
经开区 ,13.0,15.0,45.0,,,,,优,2011-09-14
经开区 ,17.0,18.0,45.0,,,,,优,2011-09-13
经开区 ,11.0,22.0,39.0,,,,,优,2011-09-12
经开区 ,14.0,20.0,53.0,,,,,良,2011-09-11
经开区 ,27.0,21.0,52.0,,,,,良,2011-09-10
经开区 ,21.0,19.0,56.0,,,,,良,2011-09-09
经开区 ,18.0,26.0,45.0,,,,,优,2011-09-08
经开区 ,19.0,10.0,38.0,,,,,优,2011-09-07
经开区 ,15.0,13.0,22.0,,,,,优,2011-09-06
经开区 ,12.0,14.0,43.0,,,,,优,2011-09-05
经开区 ,28.0,27.0,51.0,,,,,良,2011-09-04
经开区 ,26.0,19.0,64.0,,,,,良,2011-09-03
经开区 ,31.0,24.0,91.0,,,,,良,2011-09-02
经开区 ,31.0,29.0,96.0,,,,,良,2011-09-01
经开区 ,31.0,30.0,84.0,,,,,良,2011-08-31
经开区 ,29.0,24.0,72.0,,,,,良,2011-08-30
经开区 ,28.0,28.0,66.0,,,,,良,2011-08-29
经开区 ,24.0,28.0,63.0,,,,,良,2011-08-28
经开区 ,28.0,27.0,51.0,,,,,良,2011-08-27
